"name";"chromosome";"value";"description";"seq_region_start";"seq_region_end";"seq_region_strand";"biotype";"stable_id"
"taf9";"7";"NULL";"TAF9 RNA polymerase II, TATA box binding protein (TBP)-associated factor [Source:ZFIN;Acc:ZDB-GENE-030131-204]";"22058473";"22065246";"-1";"protein_coding";"ENSLOCG00000013708"
"tmlhe";"7";"NULL";"trimethyllysine hydroxylase, epsilon [Source:ZFIN;Acc:ZDB-GENE-091204-144]";"22070586";"22084061";"1";"protein_coding";"ENSLOCG00000013710"
"dkc1";"7";"NULL";"dyskeratosis congenita 1, dyskerin [Source:ZFIN;Acc:ZDB-GENE-031118-120]";"22087789";"22097176";"1";"protein_coding";"ENSLOCG00000013713"
"mpp1";"7";"NULL";"membrane protein, palmitoylated 1 [Source:ZFIN;Acc:ZDB-GENE-031113-4]";"22100453";"22126840";"-1";"protein_coding";"ENSLOCG00000013734"
"ENSLOCG00000013744";"7";"NULL";"synaptotagmin-like protein 2 [Source:NCBI gene;Acc:102697553]";"22140815";"22162183";"-1";"protein_coding";"ENSLOCG00000013744"
"ENSLOCG00000013746";"7";"NULL";"NULL";"22140827";"22142992";"1";"protein_coding";"ENSLOCG00000013746"
"ENSLOCG00000013751";"7";"NULL";"V-set and immunoglobulin domain containing 1 [Source:NCBI gene;Acc:107077830]";"22164161";"22184322";"-1";"protein_coding";"ENSLOCG00000013751"
"gabrb4";"7";"NULL";"gamma-aminobutyric acid type A receptor beta4 subunit [Source:ZFIN;Acc:ZDB-GENE-070424-211]";"22211682";"22310037";"-1";"protein_coding";"ENSLOCG00000013757"
"gabra3";"7";"NULL";"gamma-aminobutyric acid (GABA) A receptor, alpha 3 [Source:ZFIN;Acc:ZDB-GENE-091204-365]";"22402964";"22547877";"1";"protein_coding";"ENSLOCG00000013763"
"MAOA";"7";"NULL";"monoamine oxidase A [Source:HGNC Symbol;Acc:HGNC:6833]";"22647197";"22675832";"-1";"protein_coding";"ENSLOCG00000013770"
"brcc3";"7";"NULL";"BRCA1/BRCA2-containing complex, subunit 3 [Source:ZFIN;Acc:ZDB-GENE-100215-1]";"22678255";"22683525";"-1";"protein_coding";"ENSLOCG00000013781"
"fundc2";"7";"NULL";"fun14 domain containing 2 [Source:ZFIN;Acc:ZDB-GENE-041010-26]";"22687602";"22697001";"-1";"protein_coding";"ENSLOCG00000013788"
"F8";"7";"NULL";"coagulation factor VIII [Source:HGNC Symbol;Acc:HGNC:3546]";"22716661";"22745716";"1";"protein_coding";"ENSLOCG00000013796"
"TMEM164";"7";"NULL";"transmembrane protein 164 [Source:HGNC Symbol;Acc:HGNC:26217]";"22754143";"22805951";"1";"protein_coding";"ENSLOCG00000013802"
"ammecr1";"7";"NULL";"Alport syndrome, mental retardation, midface hypoplasia and elliptocytosis chromosomal region gene 1 homolog (human) [Source:ZFIN;Acc:ZDB-GENE-040426-1533]";"22824949";"22907868";"-1";"protein_coding";"ENSLOCG00000013808"
"CHRDL1";"7";"NULL";"chordin like 1 [Source:HGNC Symbol;Acc:HGNC:29861]";"22974413";"22999330";"-1";"protein_coding";"ENSLOCG00000013813"
"kif4";"7";"NULL";"kinesin family member 4 [Source:ZFIN;Acc:ZDB-GENE-040426-1545]";"23006164";"23033252";"-1";"protein_coding";"ENSLOCG00000013822"
"PAK3";"7";"NULL";"p21 (RAC1) activated kinase 3 [Source:HGNC Symbol;Acc:HGNC:8592]";"23107794";"23147716";"1";"protein_coding";"ENSLOCG00000013833"
"ENSLOCG00000013844";"7";"NULL";"calpain 6 [Source:NCBI gene;Acc:102699144]";"23148838";"23189431";"-1";"protein_coding";"ENSLOCG00000013844"
"ENSLOCG00000013852";"7";"NULL";"doublecortin [Source:NCBI gene;Acc:102692282]";"23208056";"23284341";"-1";"protein_coding";"ENSLOCG00000013852"
"ENSLOCG00000013859";"7";"NULL";"transmembrane protein 47-like [Source:NCBI gene;Acc:102692613]";"23339597";"23351295";"1";"protein_coding";"ENSLOCG00000013859"
"amot";"7";"NULL";"angiomotin [Source:ZFIN;Acc:ZDB-GENE-030131-7487]";"23401631";"23430180";"-1";"protein_coding";"ENSLOCG00000013862"
"pgk1";"7";"NULL";"phosphoglycerate kinase 1 [Source:ZFIN;Acc:ZDB-GENE-040426-2711]";"23447881";"23464907";"-1";"protein_coding";"ENSLOCG00000013865"
"atp7a";"7";"NULL";"ATPase copper transporting alpha [Source:ZFIN;Acc:ZDB-GENE-060825-45]";"23479586";"23522948";"-1";"protein_coding";"ENSLOCG00000013870"
"COX7B";"7";"NULL";"cytochrome c oxidase subunit 7B [Source:HGNC Symbol;Acc:HGNC:2291]";"23524881";"23528764";"-1";"protein_coding";"ENSLOCG00000013880"
"ENSLOCG00000013883";"7";"NULL";"NULL";"23538408";"23544179";"1";"protein_coding";"ENSLOCG00000013883"
"pgrmc1";"7";"NULL";"progesterone receptor membrane component 1 [Source:ZFIN;Acc:ZDB-GENE-041114-91]";"23550965";"23553178";"-1";"protein_coding";"ENSLOCG00000013885"
"klhl4";"7";"NULL";"kelch-like family member 4 [Source:ZFIN;Acc:ZDB-GENE-070410-63]";"23666340";"23772198";"1";"protein_coding";"ENSLOCG00000013889"
"ENSLOCG00000013894";"7";"NULL";"NULL";"24045740";"24047508";"1";"protein_coding";"ENSLOCG00000013894"
"ENSLOCG00000013899";"7";"NULL";"NULL";"24251599";"24252306";"-1";"protein_coding";"ENSLOCG00000013899"
"ENSLOCG00000013901";"7";"NULL";"NULL";"25127793";"25128843";"-1";"protein_coding";"ENSLOCG00000013901"
"ENSLOCG00000013905";"7";"NULL";"NULL";"25297256";"25301828";"1";"protein_coding";"ENSLOCG00000013905"
"pcdh11";"7";"NULL";"protocadherin 11 [Source:ZFIN;Acc:ZDB-GENE-140106-21]";"26103896";"26134941";"-1";"protein_coding";"ENSLOCG00000013908"
"ENSLOCG00000017473";"7";"NULL";"NULL";"26989083";"26989619";"1";"protein_coding";"ENSLOCG00000017473"
"ENSLOCG00000013911";"7";"NULL";"NULL";"27649875";"27652376";"1";"protein_coding";"ENSLOCG00000013911"
"ENSLOCG00000013913";"7";"NULL";"NULL";"28341087";"28342126";"-1";"protein_coding";"ENSLOCG00000013913"
"ENSLOCG00000013916";"7";"NULL";"NULL";"28765813";"28766880";"-1";"protein_coding";"ENSLOCG00000013916"
"ENSLOCG00000013917";"7";"NULL";"NULL";"29388415";"29389392";"1";"protein_coding";"ENSLOCG00000013917"
"TSC22D3";"7";"NULL";"TSC22 domain family member 3 [Source:HGNC Symbol;Acc:HGNC:3051]";"29437774";"29545033";"-1";"protein_coding";"ENSLOCG00000013918"
"ercc6l";"7";"NULL";"excision repair cross-complementation group 6-like [Source:ZFIN;Acc:ZDB-GENE-060531-56]";"29630223";"29633975";"1";"protein_coding";"ENSLOCG00000013925"
"ENSLOCG00000013926";"7";"NULL";"NULL";"29928048";"29928823";"1";"protein_coding";"ENSLOCG00000013926"
"ENSLOCG00000013930";"7";"NULL";"NULL";"30027973";"30028710";"1";"protein_coding";"ENSLOCG00000013930"
"mid2";"7";"NULL";"midline 2 [Source:ZFIN;Acc:ZDB-GENE-090220-1]";"30094309";"30369786";"1";"protein_coding";"ENSLOCG00000013934"
"ENSLOCG00000013937";"7";"NULL";"NULL";"30440553";"30441781";"1";"protein_coding";"ENSLOCG00000013937"
"nek12";"7";"NULL";"NIMA-related kinase 12 [Source:ZFIN;Acc:ZDB-GENE-050410-11]";"30612092";"30643629";"1";"protein_coding";"ENSLOCG00000013939"
"mta1";"7";"NULL";"metastasis associated 1 [Source:ZFIN;Acc:ZDB-GENE-131121-353]";"30668383";"30740018";"1";"protein_coding";"ENSLOCG00000013945"
"tmem229b";"7";"NULL";"transmembrane protein 229B [Source:ZFIN;Acc:ZDB-GENE-060929-1154]";"30776277";"30776798";"1";"protein_coding";"ENSLOCG00000017474"
"rad51b";"7";"NULL";"RAD51 paralog B [Source:ZFIN;Acc:ZDB-GENE-040426-2750]";"30784994";"30965047";"1";"protein_coding";"ENSLOCG00000013955"
"zfp36l1a";"7";"NULL";"zinc finger protein 36, C3H type-like 1a [Source:ZFIN;Acc:ZDB-GENE-030131-9860]";"30986313";"30993323";"-1";"protein_coding";"ENSLOCG00000013957"
"plekhh1";"7";"NULL";"pleckstrin homology domain containing, family H (with MyTH4 domain) member 1 [Source:ZFIN;Acc:ZDB-GENE-061219-1]";"31176230";"31233200";"1";"protein_coding";"ENSLOCG00000013964"
"slc25a21";"7";"NULL";"solute carrier family 25 member 21 [Source:ZFIN;Acc:ZDB-GENE-060929-664]";"31238245";"31432573";"1";"protein_coding";"ENSLOCG00000013986"
"pax9";"7";"NULL";"paired box 9 [Source:ZFIN;Acc:ZDB-GENE-980526-399]";"31450557";"31463628";"-1";"protein_coding";"ENSLOCG00000013992"
"NKX2-8";"7";"NULL";"NK2 homeobox 8 [Source:HGNC Symbol;Acc:HGNC:16364]";"31484818";"31487458";"1";"protein_coding";"ENSLOCG00000013997"
"nkx2.1";"7";"NULL";"NK2 homeobox 1 [Source:ZFIN;Acc:ZDB-GENE-010404-1]";"31513054";"31516058";"1";"protein_coding";"ENSLOCG00000014000"
"mbip";"7";"NULL";"MAP3K12 binding inhibitory protein 1 [Source:ZFIN;Acc:ZDB-GENE-060810-43]";"31560524";"31575489";"1";"protein_coding";"ENSLOCG00000014003"
"rps6ka5";"7";"NULL";"ribosomal protein S6 kinase, polypeptide 5 [Source:ZFIN;Acc:ZDB-GENE-130530-693]";"31685660";"31717112";"-1";"protein_coding";"ENSLOCG00000014006"
"dglucy (1 of many)";"7";"NULL";"D-glutamate cyclase [Source:ZFIN;Acc:ZDB-GENE-070725-6]";"31742454";"31760031";"1";"protein_coding";"ENSLOCG00000014018"
"pcnx1";"7";"NULL";"pecanex 1 [Source:ZFIN;Acc:ZDB-GENE-081113-6]";"31761876";"31833940";"-1";"protein_coding";"ENSLOCG00000014027"
"med6";"7";"NULL";"mediator complex subunit 6 [Source:ZFIN;Acc:ZDB-GENE-040625-61]";"31835406";"31844690";"-1";"protein_coding";"ENSLOCG00000014035"
"TTC9";"7";"NULL";"tetratricopeptide repeat domain 9 [Source:HGNC Symbol;Acc:HGNC:20267]";"31850089";"31856710";"1";"protein_coding";"ENSLOCG00000014042"
"map3k9";"7";"NULL";"mitogen-activated protein kinase kinase kinase 9 [Source:ZFIN;Acc:ZDB-GENE-081113-5]";"31864879";"31908877";"-1";"protein_coding";"ENSLOCG00000014044"
"slc8a3";"7";"NULL";"solute carrier family 8 member 3 [Source:ZFIN;Acc:ZDB-GENE-050810-1]";"31924904";"32056663";"-1";"protein_coding";"ENSLOCG00000014049"
"cox16";"7";"NULL";"cytochrome c oxidase assembly factor COX16 [Source:ZFIN;Acc:ZDB-GENE-050417-60]";"32085309";"32109672";"-1";"protein_coding";"ENSLOCG00000014052"
"actn1";"7";"NULL";"actinin, alpha 1 [Source:ZFIN;Acc:ZDB-GENE-081113-4]";"32115498";"32183221";"-1";"protein_coding";"ENSLOCG00000014057"
"dcaf5";"7";"NULL";"ddb1 and cul4 associated factor 5 [Source:ZFIN;Acc:ZDB-GENE-060929-808]";"32198266";"32233579";"-1";"protein_coding";"ENSLOCG00000014066"
"ENSLOCG00000017475";"7";"NULL";"NULL";"32244491";"32246674";"-1";"protein_coding";"ENSLOCG00000017475"
"ENSLOCG00000017476";"7";"NULL";"NULL";"32247004";"32248191";"-1";"protein_coding";"ENSLOCG00000017476"
"ENSLOCG00000014070";"7";"NULL";"NULL";"32317805";"32319580";"-1";"protein_coding";"ENSLOCG00000014070"
"ENSLOCG00000014071";"7";"NULL";"NULL";"32381589";"32387504";"1";"protein_coding";"ENSLOCG00000014071"
"srsf5a";"7";"NULL";"serine and arginine rich splicing factor 5a [Source:ZFIN;Acc:ZDB-GENE-030131-7336]";"32396251";"32401362";"1";"protein_coding";"ENSLOCG00000014075"
"pacs2";"7";"NULL";"phosphofurin acidic cluster sorting protein 2 [Source:ZFIN;Acc:ZDB-GENE-081218-1]";"32428608";"32558640";"1";"protein_coding";"ENSLOCG00000014081"
"NDUFB1";"7";"NULL";"NADH:ubiquinone oxidoreductase subunit B1 [Source:HGNC Symbol;Acc:HGNC:7695]";"32562033";"32563036";"-1";"protein_coding";"ENSLOCG00000014100"
"cpsf2";"7";"NULL";"cleavage and polyadenylation specific factor 2 [Source:ZFIN;Acc:ZDB-GENE-040718-79]";"32565249";"32584099";"1";"protein_coding";"ENSLOCG00000014102"
"slc24a4a";"7";"NULL";"solute carrier family 24 member 4a [Source:ZFIN;Acc:ZDB-GENE-050417-291]";"32706091";"32878703";"1";"protein_coding";"ENSLOCG00000014107"
"rin3";"7";"NULL";"Ras and Rab interactor 3 [Source:ZFIN;Acc:ZDB-GENE-030131-8871]";"32910586";"32941063";"1";"protein_coding";"ENSLOCG00000014116"
"pth2";"7";"NULL";"parathyroid hormone 2 [Source:ZFIN;Acc:ZDB-GENE-041102-1]";"32956000";"32962016";"1";"protein_coding";"ENSLOCG00000014124"
"dnal1";"7";"NULL";"dynein, axonemal, light chain 1 [Source:ZFIN;Acc:ZDB-GENE-040801-178]";"32976057";"32989282";"1";"protein_coding";"ENSLOCG00000014125"
"ENSLOCG00000014129";"7";"NULL";"tubulin epsilon and delta complex 1 [Source:NCBI gene;Acc:107077840]";"32994758";"33065194";"1";"protein_coding";"ENSLOCG00000014129"
"ENSLOCG00000014131";"7";"NULL";"NULL";"33409744";"33410774";"-1";"protein_coding";"ENSLOCG00000014131"
"tmem121ab";"7";"NULL";"transmembrane protein 121Ab [Source:ZFIN;Acc:ZDB-GENE-081031-69]";"33522743";"33523681";"1";"protein_coding";"ENSLOCG00000017477"
"fut8a";"7";"NULL";"fucosyltransferase 8a (alpha (1,6) fucosyltransferase) [Source:ZFIN;Acc:ZDB-GENE-031118-20]";"33832399";"34088765";"1";"protein_coding";"ENSLOCG00000014133"
"ENSLOCG00000014135";"7";"NULL";"NULL";"34266030";"34268483";"1";"protein_coding";"ENSLOCG00000014135"
"gphnb";"7";"NULL";"gephyrin b [Source:ZFIN;Acc:ZDB-GENE-070705-4]";"34779398";"35255961";"1";"protein_coding";"ENSLOCG00000014136"
"ENSLOCG00000014143";"7";"NULL";"NULL";"35054530";"35056393";"-1";"protein_coding";"ENSLOCG00000014143"
"ENSLOCG00000014147";"7";"NULL";"NULL";"35298714";"35301399";"-1";"protein_coding";"ENSLOCG00000014147"
"mpp5a";"7";"NULL";"membrane protein, palmitoylated 5a (MAGUK p55 subfamily member 5) [Source:ZFIN;Acc:ZDB-GENE-020712-1]";"35305476";"35382087";"1";"protein_coding";"ENSLOCG00000014151"
"atp6v1d";"7";"NULL";"ATPase H+ transporting V1 subunit D [Source:ZFIN;Acc:ZDB-GENE-040426-727]";"35387984";"35401264";"-1";"protein_coding";"ENSLOCG00000014159"
"eif2s1a";"7";"NULL";"eukaryotic translation initiation factor 2, subunit 1 alpha a [Source:ZFIN;Acc:ZDB-GENE-030131-526]";"35402080";"35412996";"1";"protein_coding";"ENSLOCG00000014165"
"plek2";"7";"NULL";"pleckstrin 2 [Source:ZFIN;Acc:ZDB-GENE-080219-2]";"35424202";"35433686";"1";"protein_coding";"ENSLOCG00000014169"
"si:ch211-10a23.2";"7";"NULL";"si:ch211-10a23.2 [Source:ZFIN;Acc:ZDB-GENE-090313-9]";"35439183";"35456911";"-1";"protein_coding";"ENSLOCG00000014173"
"zfyve26";"7";"NULL";"zinc finger, FYVE domain containing 26 [Source:ZFIN;Acc:ZDB-GENE-030131-3286]";"35462557";"35543854";"1";"protein_coding";"ENSLOCG00000014174"
"ENSLOCG00000017478";"7";"NULL";"NULL";"35512244";"35514082";"-1";"protein_coding";"ENSLOCG00000017478"
"rdh12";"7";"NULL";"retinol dehydrogenase 12 [Source:ZFIN;Acc:ZDB-GENE-040718-9]";"35537585";"35546508";"-1";"protein_coding";"ENSLOCG00000014184"
"vti1b";"7";"NULL";"vesicle transport through interaction with t-SNAREs 1B [Source:ZFIN;Acc:ZDB-GENE-040426-1148]";"35552245";"35558341";"1";"protein_coding";"ENSLOCG00000014187"
"arg2";"7";"NULL";"arginase 2 [Source:ZFIN;Acc:ZDB-GENE-030131-1334]";"35555767";"35572165";"-1";"protein_coding";"ENSLOCG00000014189"
"rbm25b";"7";"NULL";"RNA binding motif protein 25b [Source:ZFIN;Acc:ZDB-GENE-030131-5547]";"35570006";"35610594";"1";"protein_coding";"ENSLOCG00000014196"
"slc39a9";"7";"NULL";"solute carrier family 39 member 9 [Source:ZFIN;Acc:ZDB-GENE-060314-3]";"35616777";"35634454";"1";"protein_coding";"ENSLOCG00000014198"
"plekhd1";"7";"NULL";"pleckstrin homology domain containing, family D (with coiled-coil domains) member 1 [Source:ZFIN;Acc:ZDB-GENE-130926-1]";"35646051";"35717010";"1";"protein_coding";"ENSLOCG00000014201"
"ENSLOCG00000014208";"7";"NULL";"NULL";"35705760";"35706901";"1";"protein_coding";"ENSLOCG00000014208"
"ENSLOCG00000014211";"7";"NULL";"coiled-coil domain containing 177 [Source:NCBI gene;Acc:102696187]";"35720165";"35722303";"-1";"protein_coding";"ENSLOCG00000014211"
"smoc1";"7";"NULL";"SPARC related modular calcium binding 1 [Source:ZFIN;Acc:ZDB-GENE-110310-7]";"35757845";"36085141";"1";"protein_coding";"ENSLOCG00000014213"
"dock11";"7";"NULL";"dedicator of cytokinesis 11 [Source:ZFIN;Acc:ZDB-GENE-060503-196]";"36165017";"36301867";"1";"protein_coding";"ENSLOCG00000014215"
"ENSLOCG00000014258";"7";"NULL";"interleukin-13 receptor subunit alpha-1-like [Source:NCBI gene;Acc:107077872]";"36313985";"36333371";"1";"protein_coding";"ENSLOCG00000014258"
"STK26";"7";"NULL";"serine/threonine kinase 26 [Source:HGNC Symbol;Acc:HGNC:18174]";"36340922";"36390943";"1";"protein_coding";"ENSLOCG00000014261"
"frmd7";"7";"NULL";"FERM domain containing 7 [Source:ZFIN;Acc:ZDB-GENE-060825-67]";"36397100";"36426488";"-1";"protein_coding";"ENSLOCG00000014264"
"chm";"7";"NULL";"CHM Rab escort protein [Source:ZFIN;Acc:ZDB-GENE-030318-2]";"36444803";"36528645";"-1";"protein_coding";"ENSLOCG00000014266"
"ENSLOCG00000014274";"7";"NULL";"NULL";"36532896";"36534391";"-1";"protein_coding";"ENSLOCG00000014274"
"dachb";"7";"NULL";"dachshund b [Source:ZFIN;Acc:ZDB-GENE-020402-4]";"36561161";"36791225";"1";"protein_coding";"ENSLOCG00000014279"
"cnpy3";"7";"NULL";"canopy FGF signaling regulator 3 [Source:ZFIN;Acc:ZDB-GENE-050411-12]";"36853387";"36863662";"-1";"protein_coding";"ENSLOCG00000014285"
"alg13";"7";"NULL";"ALG13 UDP-N-acetylglucosaminyltransferase subunit [Source:ZFIN;Acc:ZDB-GENE-060307-1]";"36868091";"36895160";"1";"protein_coding";"ENSLOCG00000014291"
"trpc5a";"7";"NULL";"transient receptor potential cation channel, subfamily C, member 5a [Source:ZFIN;Acc:ZDB-GENE-040812-1]";"36901373";"36983207";"-1";"protein_coding";"ENSLOCG00000014299"
"si:dkey-172j4.3";"7";"NULL";"si:dkey-172j4.3 [Source:ZFIN;Acc:ZDB-GENE-081104-24]";"37050533";"37132912";"1";"protein_coding";"ENSLOCG00000014305"
"ccnb3";"7";"NULL";"cyclin B3 [Source:ZFIN;Acc:ZDB-GENE-060929-684]";"37136292";"37148341";"-1";"protein_coding";"ENSLOCG00000014317"
"ENSLOCG00000014323";"7";"NULL";"NULL";"37154212";"37155240";"1";"protein_coding";"ENSLOCG00000014323"
"tnfsf10l";"7";"NULL";"TNF superfamily member 10, like [Source:ZFIN;Acc:ZDB-GENE-010801-1]";"37165577";"37184947";"1";"protein_coding";"ENSLOCG00000014326"
"clcn5b";"7";"NULL";"chloride channel, voltage-sensitive 5b [Source:ZFIN;Acc:ZDB-GENE-110407-11]";"37193519";"37229402";"-1";"protein_coding";"ENSLOCG00000014329"
"SHROOM4";"7";"NULL";"shroom family member 4 [Source:HGNC Symbol;Acc:HGNC:29215]";"37234033";"37290657";"-1";"protein_coding";"ENSLOCG00000014331"
"bmp15";"7";"NULL";"bone morphogenetic protein 15 [Source:ZFIN;Acc:ZDB-GENE-030131-6115]";"37300634";"37302966";"1";"protein_coding";"ENSLOCG00000014334"
"COL4A6";"7";"NULL";"collagen type IV alpha 6 chain [Source:HGNC Symbol;Acc:HGNC:2208]";"37323797";"37467783";"-1";"protein_coding";"ENSLOCG00000014335"
"COL4A5";"7";"NULL";"collagen type IV alpha 5 chain [Source:HGNC Symbol;Acc:HGNC:2207]";"37499331";"37554933";"1";"protein_coding";"ENSLOCG00000014368"
"irs4a";"7";"NULL";"insulin receptor substrate 4a [Source:ZFIN;Acc:ZDB-GENE-120215-92]";"37594004";"37597117";"-1";"protein_coding";"ENSLOCG00000017479"
"gc2";"7";"NULL";"guanylyl cyclase 2 [Source:ZFIN;Acc:ZDB-GENE-011128-8]";"37607937";"37647112";"-1";"protein_coding";"ENSLOCG00000014403"
"rasl11a";"7";"NULL";"RAS-like, family 11, member A [Source:ZFIN;Acc:ZDB-GENE-050417-384]";"37655395";"37664236";"-1";"protein_coding";"ENSLOCG00000014424"
"usp12b";"7";"NULL";"ubiquitin specific peptidase 12b [Source:ZFIN;Acc:ZDB-GENE-100209-4]";"37665669";"37685381";"1";"protein_coding";"ENSLOCG00000014426"
"arhgap36";"7";"NULL";"Rho GTPase activating protein 36 [Source:ZFIN;Acc:ZDB-GENE-060616-298]";"37693000";"37741391";"-1";"protein_coding";"ENSLOCG00000014433"
"nhsl2";"7";"NULL";"NHS-like 2 [Source:ZFIN;Acc:ZDB-GENE-130530-951]";"37744602";"37788278";"-1";"protein_coding";"ENSLOCG00000014439"
"rps4x";"7";"NULL";"ribosomal protein S4 X-linked [Source:ZFIN;Acc:ZDB-GENE-040927-19]";"37849847";"37856750";"-1";"protein_coding";"ENSLOCG00000014445"
"cited1";"7";"NULL";"Cbp/p300-interacting transactivator, with Glu/Asp-rich carboxy-terminal domain, 1 [Source:ZFIN;Acc:ZDB-GENE-030131-5596]";"37865058";"37865375";"-1";"protein_coding";"ENSLOCG00000017480"
"hdac8";"7";"NULL";"histone deacetylase 8 [Source:ZFIN;Acc:ZDB-GENE-040426-2772]";"37873217";"37946249";"-1";"protein_coding";"ENSLOCG00000014449"
"atg4a";"7";"NULL";"autophagy related 4A, cysteine peptidase [Source:ZFIN;Acc:ZDB-GENE-050522-430]";"37948789";"37964155";"-1";"protein_coding";"ENSLOCG00000014466"
"ankrd46a";"7";"NULL";"ankyrin repeat domain 46a [Source:ZFIN;Acc:ZDB-GENE-030131-2643]";"37969078";"37974331";"1";"protein_coding";"ENSLOCG00000014469"
"mtm1";"7";"NULL";"myotubularin 1 [Source:ZFIN;Acc:ZDB-GENE-051113-128]";"37977238";"38013615";"-1";"protein_coding";"ENSLOCG00000014471"
"MAMLD1";"7";"NULL";"mastermind like domain containing 1 [Source:HGNC Symbol;Acc:HGNC:2568]";"38026708";"38075684";"-1";"protein_coding";"ENSLOCG00000014480"
"ENSLOCG00000014483";"7";"NULL";"heat shock transcription factor, Y-linked-like [Source:NCBI gene;Acc:102695146]";"38214040";"38215472";"-1";"protein_coding";"ENSLOCG00000014483"
"CXorf40A";"7";"NULL";"chromosome X open reading frame 40A [Source:HGNC Symbol;Acc:HGNC:28089]";"38216925";"38217547";"-1";"protein_coding";"ENSLOCG00000014485"
"tmem185";"7";"NULL";"transmembrane protein 185 [Source:ZFIN;Acc:ZDB-GENE-040426-1167]";"38218996";"38232551";"-1";"protein_coding";"ENSLOCG00000014486"
"mtmr1b";"7";"NULL";"myotubularin related protein 1b [Source:ZFIN;Acc:ZDB-GENE-050327-48]";"38232104";"38251157";"1";"protein_coding";"ENSLOCG00000014489"
"cd99l2";"7";"NULL";"CD99 molecule-like 2 [Source:ZFIN;Acc:ZDB-GENE-030131-1986]";"38262435";"38284271";"-1";"protein_coding";"ENSLOCG00000014495"
"hmgb3a";"7";"NULL";"high mobility group box 3a [Source:ZFIN;Acc:ZDB-GENE-050428-1]";"38292539";"38300100";"1";"protein_coding";"ENSLOCG00000014505"
"ENSLOCG00000014509";"7";"NULL";"mitochondrial ornithine transporter 1-like [Source:NCBI gene;Acc:102695732]";"38305227";"38315883";"1";"protein_coding";"ENSLOCG00000014509"
"pin4";"7";"NULL";"protein (peptidylprolyl cis/trans isomerase) NIMA-interacting, 4 (parvulin) [Source:ZFIN;Acc:ZDB-GENE-050522-117]";"38319195";"38326085";"1";"protein_coding";"ENSLOCG00000014511"
"acsl4a";"7";"NULL";"acyl-CoA synthetase long chain family member 4a [Source:ZFIN;Acc:ZDB-GENE-040426-1565]";"38341329";"38356503";"1";"protein_coding";"ENSLOCG00000014514"
"nxt2";"7";"NULL";"nuclear transport factor 2-like export factor 2 [Source:ZFIN;Acc:ZDB-GENE-050521-1]";"38361718";"38365500";"-1";"protein_coding";"ENSLOCG00000014519"
"psmd10";"7";"NULL";"proteasome 26S subunit, non-ATPase 10 [Source:ZFIN;Acc:ZDB-GENE-050112-1]";"38364584";"38371312";"1";"protein_coding";"ENSLOCG00000014526"
"gria3a";"7";"NULL";"glutamate receptor, ionotropic, AMPA 3a [Source:ZFIN;Acc:ZDB-GENE-020125-5]";"38690001";"38822115";"1";"protein_coding";"ENSLOCG00000014528"
"thoc2";"7";"NULL";"THO complex 2 [Source:ZFIN;Acc:ZDB-GENE-030616-54]";"38856094";"38923075";"-1";"protein_coding";"ENSLOCG00000014546"
"xiap";"7";"NULL";"X-linked inhibitor of apoptosis [Source:ZFIN;Acc:ZDB-GENE-030825-7]";"38938521";"38939795";"1";"protein_coding";"ENSLOCG00000014562"
"stag2b";"7";"NULL";"stromal antigen 2b [Source:ZFIN;Acc:ZDB-GENE-030131-2785]";"38973328";"38991725";"1";"protein_coding";"ENSLOCG00000014565"
"sh2d1ab";"7";"NULL";"SH2 domain containing 1A duplicate b [Source:ZFIN;Acc:ZDB-GENE-091204-326]";"38999668";"39004526";"1";"protein_coding";"ENSLOCG00000014578"
"tenm1";"7";"NULL";"teneurin transmembrane protein 1 [Source:ZFIN;Acc:ZDB-GENE-060531-26]";"39019036";"39290681";"-1";"protein_coding";"ENSLOCG00000014581"
"smarca1";"7";"NULL";"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 1 [Source:ZFIN;Acc:ZDB-GENE-070705-296]";"39808230";"39827867";"-1";"protein_coding";"ENSLOCG00000014591"
"GAB3";"7";"NULL";"GRB2 associated binding protein 3 [Source:HGNC Symbol;Acc:HGNC:17515]";"39830664";"39874652";"1";"protein_coding";"ENSLOCG00000014605"
"arhgef9b";"7";"NULL";"Cdc42 guanine nucleotide exchange factor (GEF) 9b [Source:ZFIN;Acc:ZDB-GENE-030131-7745]";"39894396";"39957195";"-1";"protein_coding";"ENSLOCG00000014608"
"amer1";"7";"NULL";"APC membrane recruitment protein 1 [Source:ZFIN;Acc:ZDB-GENE-070719-2]";"40067932";"40071132";"-1";"protein_coding";"ENSLOCG00000014609"
"asb12a";"7";"NULL";"ankyrin repeat and SOCS box-containing 12a [Source:ZFIN;Acc:ZDB-GENE-030131-1647]";"40080078";"40081815";"-1";"protein_coding";"ENSLOCG00000014613"
"mtmr8";"7";"NULL";"myotubularin related protein 8 [Source:ZFIN;Acc:ZDB-GENE-040426-1016]";"40084419";"40102712";"-1";"protein_coding";"ENSLOCG00000014615"
"shisa2a";"7";"NULL";"shisa family member 2a [Source:ZFIN;Acc:ZDB-GENE-030925-31]";"40105806";"40108432";"-1";"protein_coding";"ENSLOCG00000014619"
