"name";"chromosome";"value";"description";"seq_region_start";"seq_region_end";"seq_region_strand";"biotype";"stable_id"
"TPPP3";"16";"TPPP3";"tubulin polymerization promoting protein family member 3 [Source:HGNC Symbol;Acc:HGNC:24162]";"67389809";"67393518";"-1";"protein_coding";"ENSG00000159713"
"ZDHHC1";"16";"ZDHHC1";"zinc finger DHHC-type containing 1 [Source:HGNC Symbol;Acc:HGNC:17916]";"67394152";"67416833";"-1";"protein_coding";"ENSG00000159714"
"HSD11B2";"16";"HSD11B2";"hydroxysteroid 11-beta dehydrogenase 2 [Source:HGNC Symbol;Acc:HGNC:5209]";"67430652";"67437553";"1";"protein_coding";"ENSG00000176387"
"ATP6V0D1";"16";"ATP6V0D1";"ATPase H+ transporting V0 subunit d1 [Source:HGNC Symbol;Acc:HGNC:13724]";"67438014";"67481181";"-1";"protein_coding";"ENSG00000159720"
"AGRP";"16";"AGRP";"agouti related neuropeptide [Source:HGNC Symbol;Acc:HGNC:330]";"67482571";"67483813";"-1";"protein_coding";"ENSG00000159723"
"RIPOR1";"16";"FAM65A";"RHO family interacting cell polarization regulator 1 [Source:HGNC Symbol;Acc:HGNC:25836]";"67518418";"67546788";"1";"protein_coding";"ENSG00000039523"
"CTCF";"16";"CTCF";"CCCTC-binding factor [Source:HGNC Symbol;Acc:HGNC:13723]";"67562467";"67639177";"1";"protein_coding";"ENSG00000102974"
"CARMIL2";"16";"RP11-167P11.3";"capping protein regulator and myosin 1 linker 2 [Source:HGNC Symbol;Acc:HGNC:27089]";"67644988";"67657569";"1";"protein_coding";"ENSG00000159753"
"ACD";"16";"ACD";"ACD shelterin complex subunit and telomerase recruitment factor [Source:HGNC Symbol;Acc:HGNC:25070]";"67657512";"67660815";"-1";"protein_coding";"ENSG00000102977"
"PARD6A";"16";"PARD6A";"par-6 family cell polarity regulator alpha [Source:HGNC Symbol;Acc:HGNC:15943]";"67660946";"67662778";"1";"protein_coding";"ENSG00000102981"
"ENKD1";"16";"ENKD1";"enkurin domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25246]";"67662945";"67667265";"-1";"protein_coding";"ENSG00000124074"
"C16orf86";"16";"C16orf86";"chromosome 16 open reading frame 86 [Source:HGNC Symbol;Acc:HGNC:33755]";"67666814";"67668757";"1";"protein_coding";"ENSG00000159761"
"GFOD2";"16";"GFOD2";"glucose-fructose oxidoreductase domain containing 2 [Source:HGNC Symbol;Acc:HGNC:28159]";"67674531";"67719339";"-1";"protein_coding";"ENSG00000141098"
"RANBP10";"16";"RANBP10";"RAN binding protein 10 [Source:HGNC Symbol;Acc:HGNC:29285]";"67723070";"67806652";"-1";"protein_coding";"ENSG00000141084"
"TSNAXIP1";"16";"TSNAXIP1";"translin associated factor X interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:18586]";"67806765";"67832148";"1";"protein_coding";"ENSG00000102904"
"CENPT";"16";"CENPT";"centromere protein T [Source:HGNC Symbol;Acc:HGNC:25787]";"67828157";"67847811";"-1";"protein_coding";"ENSG00000102901"
"THAP11";"16";"THAP11";"THAP domain containing 11 [Source:HGNC Symbol;Acc:HGNC:23194]";"67842320";"67844195";"1";"protein_coding";"ENSG00000168286"
"NUTF2";"16";"NUTF2";"nuclear transport factor 2 [Source:HGNC Symbol;Acc:HGNC:13722]";"67846923";"67872567";"1";"protein_coding";"ENSG00000102898"
"EDC4";"16";"EDC4";"enhancer of mRNA decapping 4 [Source:HGNC Symbol;Acc:HGNC:17157]";"67873052";"67884499";"1";"protein_coding";"ENSG00000038358"
"NRN1L";"16";"NRN1L";"neuritin 1 like [Source:HGNC Symbol;Acc:HGNC:29811]";"67884885";"67888855";"1";"protein_coding";"ENSG00000188038"
"PSKH1";"16";"PSKH1";"protein serine kinase H1 [Source:HGNC Symbol;Acc:HGNC:9529]";"67893254";"67929676";"1";"protein_coding";"ENSG00000159792"
"CTRL";"16";"CTRL";"chymotrypsin like [Source:HGNC Symbol;Acc:HGNC:2524]";"67927640";"67932365";"-1";"protein_coding";"ENSG00000141086"
"AC040162.1";"16";"CTC-479C5.12";"novel transcript";"67929614";"67936017";"-1";"protein_coding";"ENSG00000261884"
"PSMB10";"16";"PSMB10";"proteasome subunit beta 10 [Source:HGNC Symbol;Acc:HGNC:9538]";"67934506";"67936864";"-1";"protein_coding";"ENSG00000205220"
"LCAT";"16";"LCAT";"lecithin-cholesterol acyltransferase [Source:HGNC Symbol;Acc:HGNC:6522]";"67939750";"67944131";"-1";"protein_coding";"ENSG00000213398"
"SLC12A4";"16";"SLC12A4";"solute carrier family 12 member 4 [Source:HGNC Symbol;Acc:HGNC:10913]";"67943474";"67969601";"-1";"protein_coding";"ENSG00000124067"
"DPEP3";"16";"DPEP3";"dipeptidase 3 [Source:HGNC Symbol;Acc:HGNC:23029]";"67975663";"67980549";"-1";"protein_coding";"ENSG00000141096"
"DPEP2";"16";"DPEP2";"dipeptidase 2 [Source:HGNC Symbol;Acc:HGNC:23028]";"67987394";"68000586";"-1";"protein_coding";"ENSG00000167261"
"DUS2";"16";"DUS2";"dihydrouridine synthase 2 [Source:HGNC Symbol;Acc:HGNC:26014]";"67987746";"68079320";"1";"protein_coding";"ENSG00000167264"
"DPEP2NB";"16";"CTC-479C5.6";"DPEP2 neighbor [Source:HGNC Symbol;Acc:HGNC:52385]";"68013436";"68015911";"-1";"protein_coding";"ENSG00000263201"
"DDX28";"16";"DDX28";"DEAD-box helicase 28 [Source:HGNC Symbol;Acc:HGNC:17330]";"68021274";"68023442";"-1";"protein_coding";"ENSG00000182810"
"NFATC3";"16";"NFATC3";"nuclear factor of activated T cells 3 [Source:HGNC Symbol;Acc:HGNC:7777]";"68084751";"68229259";"1";"protein_coding";"ENSG00000072736"
"ESRP2";"16";"ESRP2";"epithelial splicing regulatory protein 2 [Source:HGNC Symbol;Acc:HGNC:26152]";"68229033";"68238102";"-1";"protein_coding";"ENSG00000103067"
"PLA2G15";"16";"PLA2G15";"phospholipase A2 group XV [Source:HGNC Symbol;Acc:HGNC:17163]";"68245304";"68261058";"1";"protein_coding";"ENSG00000103066"
"SLC7A6";"16";"SLC7A6";"solute carrier family 7 member 6 [Source:HGNC Symbol;Acc:HGNC:11064]";"68264516";"68301823";"1";"protein_coding";"ENSG00000103064"
"SLC7A6OS";"16";"SLC7A6OS";"solute carrier family 7 member 6 opposite strand [Source:HGNC Symbol;Acc:HGNC:25807]";"68284503";"68310946";"-1";"protein_coding";"ENSG00000103061"
"PRMT7";"16";"PRMT7";"protein arginine methyltransferase 7 [Source:HGNC Symbol;Acc:HGNC:25557]";"68310974";"68358563";"1";"protein_coding";"ENSG00000132600"
"SMPD3";"16";"SMPD3";"sphingomyelin phosphodiesterase 3 [Source:HGNC Symbol;Acc:HGNC:14240]";"68358327";"68448508";"-1";"protein_coding";"ENSG00000103056"
"ZFP90";"16";"ZFP90";"ZFP90 zinc finger protein [Source:HGNC Symbol;Acc:HGNC:23329]";"68530090";"68576072";"1";"protein_coding";"ENSG00000184939"
"CDH3";"16";"CDH3";"cadherin 3 [Source:HGNC Symbol;Acc:HGNC:1762]";"68636189";"68722616";"1";"protein_coding";"ENSG00000062038"
"CDH1";"16";"CDH1";"cadherin 1 [Source:HGNC Symbol;Acc:HGNC:1748]";"68737292";"68835541";"1";"protein_coding";"ENSG00000039068"
"TANGO6";"16";"TANGO6";"transport and golgi organization 6 homolog [Source:HGNC Symbol;Acc:HGNC:25749]";"68843531";"69085182";"1";"protein_coding";"ENSG00000103047"
"HAS3";"16";"HAS3";"hyaluronan synthase 3 [Source:HGNC Symbol;Acc:HGNC:4820]";"69105653";"69118719";"1";"protein_coding";"ENSG00000103044"
"CHTF8";"16";"CHTF8";"chromosome transmission fidelity factor 8 [Source:HGNC Symbol;Acc:HGNC:24353]";"69118010";"69132578";"-1";"protein_coding";"ENSG00000168802"
"DERPC";"16";"RP11-123C5.6";"DERPC proline and glycine rich nuclear protein [Source:HGNC Symbol;Acc:HGNC:54084]";"69118010";"69132151";"-1";"protein_coding";"ENSG00000286140"
"UTP4";"16";"UTP4";"UTP4 small subunit processome component [Source:HGNC Symbol;Acc:HGNC:1983]";"69131291";"69231130";"1";"protein_coding";"ENSG00000141076"
"SNTB2";"16";"SNTB2";"syntrophin beta 2 [Source:HGNC Symbol;Acc:HGNC:11169]";"69187129";"69309052";"1";"protein_coding";"ENSG00000168807"
"AC026464.4";"16";"RP11-343C2.11";"novel protein";"69299682";"69322700";"1";"protein_coding";"ENSG00000260914"
"VPS4A";"16";"VPS4A";"vacuolar protein sorting 4 homolog A [Source:HGNC Symbol;Acc:HGNC:13488]";"69311350";"69326939";"1";"protein_coding";"ENSG00000132612"
"COG8";"16";"COG8";"component of oligomeric golgi complex 8 [Source:HGNC Symbol;Acc:HGNC:18623]";"69320140";"69339667";"-1";"protein_coding";"ENSG00000213380"
"PDF";"16";"PDF";"peptide deformylase, mitochondrial [Source:HGNC Symbol;Acc:HGNC:30012]";"69326913";"69330588";"-1";"protein_coding";"ENSG00000258429"
"AC026464.6";"16";"RP11-343C2.12";"novel protein, COG8-PDF readthrough";"69328644";"69334871";"-1";"protein_coding";"ENSG00000272617"
"AC026464.3";"16";"RP11-343C2.9";"novel protein";"69335091";"69356306";"-1";"protein_coding";"ENSG00000260371"
"AC026464.1";"16";"RP11-343C2.7";"novel protein";"69335276";"69351730";"-1";"protein_coding";"ENSG00000259900"
"NIP7";"16";"NIP7";"nucleolar pre-rRNA processing protein NIP7 [Source:HGNC Symbol;Acc:HGNC:24328]";"69337996";"69343106";"1";"protein_coding";"ENSG00000132603"
"TMED6";"16";"TMED6";"transmembrane p24 trafficking protein 6 [Source:HGNC Symbol;Acc:HGNC:28331]";"69343250";"69351786";"-1";"protein_coding";"ENSG00000157315"
"TERF2";"16";"TERF2";"telomeric repeat binding factor 2 [Source:HGNC Symbol;Acc:HGNC:11729]";"69355567";"69408571";"-1";"protein_coding";"ENSG00000132604"
"CYB5B";"16";"CYB5B";"cytochrome b5 type B [Source:HGNC Symbol;Acc:HGNC:24374]";"69424525";"69466266";"1";"protein_coding";"ENSG00000103018"
"NFAT5";"16";"NFAT5";"nuclear factor of activated T cells 5 [Source:HGNC Symbol;Acc:HGNC:7774]";"69565094";"69704666";"1";"protein_coding";"ENSG00000102908"
"NQO1";"16";"NQO1";"NAD(P)H quinone dehydrogenase 1 [Source:HGNC Symbol;Acc:HGNC:2874]";"69706996";"69726668";"-1";"protein_coding";"ENSG00000181019"
"NOB1";"16";"NOB1";"NIN1 (RPN12) binding protein 1 homolog [Source:HGNC Symbol;Acc:HGNC:29540]";"69741871";"69754926";"-1";"protein_coding";"ENSG00000141101"
"WWP2";"16";"WWP2";"WW domain containing E3 ubiquitin protein ligase 2 [Source:HGNC Symbol;Acc:HGNC:16804]";"69762306";"69941741";"1";"protein_coding";"ENSG00000198373"
"CLEC18A";"16";"CLEC18A";"C-type lectin domain family 18 member A [Source:HGNC Symbol;Acc:HGNC:30388]";"69950705";"69964452";"1";"protein_coding";"ENSG00000157322"
"PDPR";"16";"PDPR";"pyruvate dehydrogenase phosphatase regulatory subunit [Source:HGNC Symbol;Acc:HGNC:30264]";"70113626";"70162537";"1";"protein_coding";"ENSG00000090857"
"CLEC18C";"16";"CLEC18C";"C-type lectin domain family 18 member C [Source:HGNC Symbol;Acc:HGNC:28538]";"70173322";"70187361";"1";"protein_coding";"ENSG00000157335"
"EXOSC6";"16";"EXOSC6";"exosome component 6 [Source:HGNC Symbol;Acc:HGNC:19055]";"70246778";"70251940";"-1";"protein_coding";"ENSG00000223496"
"AARS";"16";"AARS";"alanyl-tRNA synthetase [Source:HGNC Symbol;Acc:HGNC:20]";"70252295";"70289543";"-1";"protein_coding";"ENSG00000090861"
"DDX19B";"16";"DDX19B";"DEAD-box helicase 19B [Source:HGNC Symbol;Acc:HGNC:2742]";"70289663";"70335283";"1";"protein_coding";"ENSG00000157349"
"AC012184.2";"16";"RP11-529K1.3";"novel protein, DDX19B and DDX19A readthrough";"70299194";"70372582";"1";"protein_coding";"ENSG00000260537"
"DDX19A";"16";"DDX19A";"DEAD-box helicase 19A [Source:HGNC Symbol;Acc:HGNC:25628]";"70346861";"70373383";"1";"protein_coding";"ENSG00000168872"
"ST3GAL2";"16";"ST3GAL2";"ST3 beta-galactoside alpha-2,3-sialyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:10863]";"70375977";"70439237";"-1";"protein_coding";"ENSG00000157350"
"FCSK";"16";"FUK";"fucose kinase [Source:HGNC Symbol;Acc:HGNC:29500]";"70454595";"70480274";"1";"protein_coding";"ENSG00000157353"
"COG4";"16";"COG4";"component of oligomeric golgi complex 4 [Source:HGNC Symbol;Acc:HGNC:18620]";"70480568";"70523558";"-1";"protein_coding";"ENSG00000103051"
"SF3B3";"16";"SF3B3";"splicing factor 3b subunit 3 [Source:HGNC Symbol;Acc:HGNC:10770]";"70523791";"70577670";"1";"protein_coding";"ENSG00000189091"
"IL34";"16";"IL34";"interleukin 34 [Source:HGNC Symbol;Acc:HGNC:28529]";"70579895";"70660682";"1";"protein_coding";"ENSG00000157368"
"MTSS2";"16";"MTSS1L";"MTSS I-BAR domain containing 2 [Source:HGNC Symbol;Acc:HGNC:25094]";"70661204";"70686053";"-1";"protein_coding";"ENSG00000132613"
"VAC14";"16";"VAC14";"VAC14 component of PIKFYVE complex [Source:HGNC Symbol;Acc:HGNC:25507]";"70687439";"70801160";"-1";"protein_coding";"ENSG00000103043"
"HYDIN";"16";"HYDIN";"HYDIN axonemal central pair apparatus protein [Source:HGNC Symbol;Acc:HGNC:19368]";"70802084";"71230722";"-1";"protein_coding";"ENSG00000157423"
"CMTR2";"16";"CMTR2";"cap methyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:25635]";"71281389";"71289715";"-1";"protein_coding";"ENSG00000180917"
"CALB2";"16";"CALB2";"calbindin 2 [Source:HGNC Symbol;Acc:HGNC:1435]";"71358713";"71390436";"1";"protein_coding";"ENSG00000172137"
"TLE7";"16";"RP11-510M2.4";"TLE family member 7 [Source:HGNC Symbol;Acc:HGNC:53648]";"71430262";"71442060";"-1";"protein_coding";"ENSG00000260734"
"ZNF23";"16";"ZNF23";"zinc finger protein 23 [Source:HGNC Symbol;Acc:HGNC:13023]";"71447597";"71463095";"-1";"protein_coding";"ENSG00000167377"
"AC010547.4";"16";"AC010547.9";"novel transcript";"71447600";"71489311";"-1";"protein_coding";"ENSG00000261611"
"ZNF19";"16";"ZNF19";"zinc finger protein 19 [Source:HGNC Symbol;Acc:HGNC:12981]";"71464555";"71565089";"-1";"protein_coding";"ENSG00000157429"
"CHST4";"16";"CHST4";"carbohydrate sulfotransferase 4 [Source:HGNC Symbol;Acc:HGNC:1972]";"71525233";"71538746";"1";"protein_coding";"ENSG00000140835"
"TAT";"16";"TAT";"tyrosine aminotransferase [Source:HGNC Symbol;Acc:HGNC:11573]";"71565660";"71577092";"-1";"protein_coding";"ENSG00000198650"
"MARVELD3";"16";"MARVELD3";"MARVEL domain containing 3 [Source:HGNC Symbol;Acc:HGNC:30525]";"71626161";"71642114";"1";"protein_coding";"ENSG00000140832"
"PHLPP2";"16";"PHLPP2";"PH domain and leucine rich repeat protein phosphatase 2 [Source:HGNC Symbol;Acc:HGNC:29149]";"71637835";"71724701";"-1";"protein_coding";"ENSG00000040199"
"AP1G1";"16";"AP1G1";"adaptor related protein complex 1 subunit gamma 1 [Source:HGNC Symbol;Acc:HGNC:555]";"71729000";"71809201";"-1";"protein_coding";"ENSG00000166747"
"ATXN1L";"16";"ATXN1L";"ataxin 1 like [Source:HGNC Symbol;Acc:HGNC:33279]";"71845976";"71885268";"1";"protein_coding";"ENSG00000224470"
"IST1";"16";"IST1";"IST1 factor associated with ESCRT-III [Source:HGNC Symbol;Acc:HGNC:28977]";"71845996";"71931199";"1";"protein_coding";"ENSG00000182149"
"ZNF821";"16";"ZNF821";"zinc finger protein 821 [Source:HGNC Symbol;Acc:HGNC:28043]";"71859680";"71895336";"-1";"protein_coding";"ENSG00000102984"
"PKD1L3";"16";"PKD1L3";"polycystin 1 like 3, transient receptor potential channel interacting [Source:HGNC Symbol;Acc:HGNC:21716]";"71929538";"71999978";"-1";"protein_coding";"ENSG00000277481"
"DHODH";"16";"DHODH";"dihydroorotate dehydrogenase (quinone) [Source:HGNC Symbol;Acc:HGNC:2867]";"72008588";"72027664";"1";"protein_coding";"ENSG00000102967"
"TXNL4B";"16";"TXNL4B";"thioredoxin like 4B [Source:HGNC Symbol;Acc:HGNC:26041]";"72044289";"72094431";"-1";"protein_coding";"ENSG00000140830"
"HP";"16";"HP";"haptoglobin [Source:HGNC Symbol;Acc:HGNC:5141]";"72054505";"72061055";"1";"protein_coding";"ENSG00000257017"
"HPR";"16";"HPR";"haptoglobin-related protein [Source:HGNC Symbol;Acc:HGNC:5156]";"72063148";"72077246";"1";"protein_coding";"ENSG00000261701"
"DHX38";"16";"DHX38";"DEAH-box helicase 38 [Source:HGNC Symbol;Acc:HGNC:17211]";"72093613";"72112912";"1";"protein_coding";"ENSG00000140829"
"PMFBP1";"16";"PMFBP1";"polyamine modulated factor 1 binding protein 1 [Source:HGNC Symbol;Acc:HGNC:17728]";"72112157";"72176878";"-1";"protein_coding";"ENSG00000118557"
"ZFHX3";"16";"ZFHX3";"zinc finger homeobox 3 [Source:HGNC Symbol;Acc:HGNC:777]";"72782885";"73891871";"-1";"protein_coding";"ENSG00000140836"
"PSMD7";"16";"PSMD7";"proteasome 26S subunit, non-ATPase 7 [Source:HGNC Symbol;Acc:HGNC:9565]";"74296814";"74306288";"1";"protein_coding";"ENSG00000103035"
"NPIPB15";"16";"NPIPB15";"nuclear pore complex interacting protein family member B15 [Source:HGNC Symbol;Acc:HGNC:34409]";"74377878";"74392080";"1";"protein_coding";"ENSG00000196436"
"CLEC18B";"16";"CLEC18B";"C-type lectin domain family 18 member B [Source:HGNC Symbol;Acc:HGNC:33849]";"74408270";"74421953";"-1";"protein_coding";"ENSG00000140839"
"GLG1";"16";"GLG1";"golgi glycoprotein 1 [Source:HGNC Symbol;Acc:HGNC:4316]";"74447427";"74607144";"-1";"protein_coding";"ENSG00000090863"
"RFWD3";"16";"RFWD3";"ring finger and WD repeat domain 3 [Source:HGNC Symbol;Acc:HGNC:25539]";"74621399";"74666877";"-1";"protein_coding";"ENSG00000168411"
"MLKL";"16";"MLKL";"mixed lineage kinase domain like pseudokinase [Source:HGNC Symbol;Acc:HGNC:26617]";"74671855";"74700960";"-1";"protein_coding";"ENSG00000168404"
"FA2H";"16";"FA2H";"fatty acid 2-hydroxylase [Source:HGNC Symbol;Acc:HGNC:21197]";"74712955";"74774831";"-1";"protein_coding";"ENSG00000103089"
"WDR59";"16";"WDR59";"WD repeat domain 59 [Source:HGNC Symbol;Acc:HGNC:25706]";"74871362";"75000173";"-1";"protein_coding";"ENSG00000103091"
"ZNRF1";"16";"ZNRF1";"zinc and ring finger 1 [Source:HGNC Symbol;Acc:HGNC:18452]";"74999024";"75110994";"1";"protein_coding";"ENSG00000186187"
"LDHD";"16";"LDHD";"lactate dehydrogenase D [Source:HGNC Symbol;Acc:HGNC:19708]";"75111860";"75116771";"-1";"protein_coding";"ENSG00000166816"
"ZFP1";"16";"ZFP1";"ZFP1 zinc finger protein [Source:HGNC Symbol;Acc:HGNC:23328]";"75148494";"75172236";"1";"protein_coding";"ENSG00000184517"
"CTRB2";"16";"CTRB2";"chymotrypsinogen B2 [Source:HGNC Symbol;Acc:HGNC:2522]";"75204103";"75207161";"-1";"protein_coding";"ENSG00000168928"
"CTRB1";"16";"CTRB1";"chymotrypsinogen B1 [Source:HGNC Symbol;Acc:HGNC:2521]";"75218988";"75226338";"1";"protein_coding";"ENSG00000168925"
"BCAR1";"16";"BCAR1";"BCAR1 scaffold protein, Cas family member [Source:HGNC Symbol;Acc:HGNC:971]";"75228181";"75268053";"-1";"protein_coding";"ENSG00000050820"
"CFDP1";"16";"CFDP1";"craniofacial development protein 1 [Source:HGNC Symbol;Acc:HGNC:1873]";"75293698";"75433503";"-1";"protein_coding";"ENSG00000153774"
"AC009163.5";"16";"RP11-77K12.1";"novel TMEM170A-CFDP1 readthrough protein";"75412684";"75464706";"-1";"protein_coding";"ENSG00000261717"
"TMEM170A";"16";"TMEM170A";"transmembrane protein 170A [Source:HGNC Symbol;Acc:HGNC:29577]";"75443054";"75465497";"-1";"protein_coding";"ENSG00000166822"
"CHST6";"16";"CHST6";"carbohydrate sulfotransferase 6 [Source:HGNC Symbol;Acc:HGNC:6938]";"75472052";"75495445";"-1";"protein_coding";"ENSG00000183196"
"AC009163.3";"16";"RP11-77K12.7";"TMEM231-CHST5 readthrough protein";"75528532";"75545428";"-1";"protein_coding";"ENSG00000260092"
"CHST5";"16";"CHST5";"carbohydrate sulfotransferase 5 [Source:HGNC Symbol;Acc:HGNC:1973]";"75528535";"75535247";"-1";"protein_coding";"ENSG00000135702"
"TMEM231";"16";"TMEM231";"transmembrane protein 231 [Source:HGNC Symbol;Acc:HGNC:37234]";"75536741";"75556268";"-1";"protein_coding";"ENSG00000205084"
"GABARAPL2";"16";"GABARAPL2";"GABA type A receptor associated protein like 2 [Source:HGNC Symbol;Acc:HGNC:13291]";"75566375";"75577881";"1";"protein_coding";"ENSG00000034713"
"ADAT1";"16";"ADAT1";"adenosine deaminase tRNA specific 1 [Source:HGNC Symbol;Acc:HGNC:228]";"75596981";"75623300";"-1";"protein_coding";"ENSG00000065457"
"KARS";"16";"KARS";"lysyl-tRNA synthetase [Source:HGNC Symbol;Acc:HGNC:6215]";"75627474";"75648643";"-1";"protein_coding";"ENSG00000065427"
"TERF2IP";"16";"TERF2IP";"TERF2 interacting protein [Source:HGNC Symbol;Acc:HGNC:19246]";"75647773";"75761872";"1";"protein_coding";"ENSG00000166848"
"AC025287.4";"16";"RP11-490B18.9";"novel protein similar to cytoplasmic polyadenylated homeobox like CPHXL";"75660227";"75677009";"-1";"protein_coding";"ENSG00000284484"
"DUXB";"16";"DUXB";"double homeobox B [Source:HGNC Symbol;Acc:HGNC:33345]";"75693893";"75701461";"-1";"protein_coding";"ENSG00000282757"
"CPHXL";"16";"CPHXL";"cytoplasmic polyadenylated homeobox like [Source:HGNC Symbol;Acc:HGNC:51815]";"75714131";"75726490";"-1";"protein_coding";"ENSG00000283755"
"CNTNAP4";"16";"CNTNAP4";"contactin associated protein like 4 [Source:HGNC Symbol;Acc:HGNC:18747]";"76277278";"76560757";"1";"protein_coding";"ENSG00000152910"
"AC106741.1";"16";"RP11-58C22.1";"novel protein";"76277288";"76819624";"1";"protein_coding";"ENSG00000287694"
"MON1B";"16";"MON1B";"MON1 homolog B, secretory trafficking associated [Source:HGNC Symbol;Acc:HGNC:25020]";"77190835";"77202398";"1";"protein_coding";"ENSG00000103111"
"SYCE1L";"16";"SYCE1L";"synaptonemal complex central element protein 1 like [Source:HGNC Symbol;Acc:HGNC:37236]";"77199408";"77213215";"1";"protein_coding";"ENSG00000205078"
"ADAMTS18";"16";"ADAMTS18";"ADAM metallopeptidase with thrombospondin type 1 motif 18 [Source:HGNC Symbol;Acc:HGNC:17110]";"77247813";"77435034";"-1";"protein_coding";"ENSG00000140873"
"NUDT7";"16";"NUDT7";"nudix hydrolase 7 [Source:HGNC Symbol;Acc:HGNC:8054]";"77722492";"77742260";"1";"protein_coding";"ENSG00000140876"
"VAT1L";"16";"VAT1L";"vesicle amine transport 1 like [Source:HGNC Symbol;Acc:HGNC:29315]";"77788564";"77980107";"1";"protein_coding";"ENSG00000171724"
"CLEC3A";"16";"CLEC3A";"C-type lectin domain family 3 member A [Source:HGNC Symbol;Acc:HGNC:2052]";"78022515";"78066761";"1";"protein_coding";"ENSG00000166509"
"WWOX";"16";"WWOX";"WW domain containing oxidoreductase [Source:HGNC Symbol;Acc:HGNC:12799]";"78099430";"79212667";"1";"protein_coding";"ENSG00000186153"
"MAF";"16";"MAF";"MAF bZIP transcription factor [Source:HGNC Symbol;Acc:HGNC:6776]";"79585843";"79600737";"-1";"protein_coding";"ENSG00000178573"
"DYNLRB2";"16";"DYNLRB2";"dynein light chain roadblock-type 2 [Source:HGNC Symbol;Acc:HGNC:15467]";"80540734";"80550811";"1";"protein_coding";"ENSG00000168589"
"CDYL2";"16";"CDYL2";"chromodomain Y like 2 [Source:HGNC Symbol;Acc:HGNC:23030]";"80597907";"80804598";"-1";"protein_coding";"ENSG00000166446"
"AC009070.1";"16";"RP11-314O13.2";"novel protein";"80828736";"81006894";"-1";"protein_coding";"ENSG00000286221"
"CMC2";"16";"CMC2";"C-X9-C motif containing 2 [Source:HGNC Symbol;Acc:HGNC:24447]";"80966448";"81020270";"-1";"protein_coding";"ENSG00000103121"
"CENPN";"16";"CENPN";"centromere protein N [Source:HGNC Symbol;Acc:HGNC:30873]";"81006498";"81033114";"1";"protein_coding";"ENSG00000166451"
"AC092718.8";"16";"RP11-303E16.10";"novel protein";"81022316";"81096284";"-1";"protein_coding";"ENSG00000284512"
"ATMIN";"16";"ATMIN";"ATM interactor [Source:HGNC Symbol;Acc:HGNC:29034]";"81035842";"81047350";"1";"protein_coding";"ENSG00000166454"
"C16orf46";"16";"C16orf46";"chromosome 16 open reading frame 46 [Source:HGNC Symbol;Acc:HGNC:26525]";"81053497";"81077267";"-1";"protein_coding";"ENSG00000166455"
"AC092718.3";"16";"RP11-303E16.8";"novel protein";"81053587";"81096296";"-1";"protein_coding";"ENSG00000260643"
"GCSH";"16";"GCSH";"glycine cleavage system protein H [Source:HGNC Symbol;Acc:HGNC:4208]";"81081938";"81096425";"-1";"protein_coding";"ENSG00000140905"
"BCO1";"16";"BCO1";"beta-carotene oxygenase 1 [Source:HGNC Symbol;Acc:HGNC:13815]";"81238689";"81291142";"1";"protein_coding";"ENSG00000135697"
"GAN";"16";"GAN";"gigaxonin [Source:HGNC Symbol;Acc:HGNC:4137]";"81314966";"81380198";"1";"protein_coding";"ENSG00000261609"
"CMIP";"16";"CMIP";"c-Maf inducing protein [Source:HGNC Symbol;Acc:HGNC:24319]";"81445170";"81711762";"1";"protein_coding";"ENSG00000153815"
"PLCG2";"16";"PLCG2";"phospholipase C gamma 2 [Source:HGNC Symbol;Acc:HGNC:9066]";"81739097";"81962685";"1";"protein_coding";"ENSG00000197943"
"SDR42E1";"16";"SDR42E1";"short chain dehydrogenase/reductase family 42E, member 1 [Source:HGNC Symbol;Acc:HGNC:29834]";"81988855";"82011481";"-1";"protein_coding";"ENSG00000184860"
"HSD17B2";"16";"HSD17B2";"hydroxysteroid 17-beta dehydrogenase 2 [Source:HGNC Symbol;Acc:HGNC:5211]";"82035004";"82098534";"1";"protein_coding";"ENSG00000086696"
"MPHOSPH6";"16";"MPHOSPH6";"M-phase phosphoprotein 6 [Source:HGNC Symbol;Acc:HGNC:7214]";"82147798";"82170224";"-1";"protein_coding";"ENSG00000135698"
"CDH13";"16";"CDH13";"cadherin 13 [Source:HGNC Symbol;Acc:HGNC:1753]";"82626965";"83800640";"1";"protein_coding";"ENSG00000140945"
"HSBP1";"16";"HSBP1";"heat shock factor binding protein 1 [Source:HGNC Symbol;Acc:HGNC:5203]";"83807978";"83819737";"1";"protein_coding";"ENSG00000230989"
"MLYCD";"16";"MLYCD";"malonyl-CoA decarboxylase [Source:HGNC Symbol;Acc:HGNC:7150]";"83899115";"83951445";"1";"protein_coding";"ENSG00000103150"
"OSGIN1";"16";"OSGIN1";"oxidative stress induced growth inhibitor 1 [Source:HGNC Symbol;Acc:HGNC:30093]";"83931311";"83966332";"1";"protein_coding";"ENSG00000140961"
"NECAB2";"16";"NECAB2";"N-terminal EF-hand calcium binding protein 2 [Source:HGNC Symbol;Acc:HGNC:23746]";"83968632";"84002776";"1";"protein_coding";"ENSG00000103154"
